Date,High,Low,Open,Close,Volume,Adj Close
2021-01-01,476.6000061035156,466.8500061035156,469.8999938964844,469.29998779296875,7090451.0,463.6590270996094
2021-01-04,475.0,466.6499938964844,473.3999938964844,473.1499938964844,3615832.0,467.4627685546875
2021-01-05,472.5,466.3500061035156,469.0,471.25,3226777.0,465.5856018066406
2021-01-06,481.8999938964844,467.1499938964844,471.95001220703125,472.3999938964844,5947103.0,466.7217712402344
2021-01-07,486.5,474.45001220703125,476.0,482.5,7025121.0,476.70037841796875
2021-01-08,506.0,484.79998779296875,485.0,503.6499938964844,16114942.0,497.5961608886719
2021-01-11,508.8999938964844,493.29998779296875,506.0,497.45001220703125,5666689.0,491.470703125
2021-01-12,505.5,491.20001220703125,494.75,501.5,5008167.0,495.4720153808594
2021-01-13,505.79998779296875,484.3999938964844,502.0,491.70001220703125,4694033.0,485.7898254394531
2021-01-14,515.0,493.0,494.1000061035156,509.3999938964844,15231242.0,503.27703857421875
2021-01-15,527.9000244140625,511.3999938964844,511.95001220703125,522.5499877929688,19836600.0,516.2689819335938
2021-01-18,568.0,524.0,524.9500122070312,561.2999877929688,37175310.0,554.55322265625
2021-01-19,570.9000244140625,553.6500244140625,561.0,564.0,15094630.0,557.2207641601562
2021-01-20,581.8499755859375,556.5,563.0,576.3499755859375,10900743.0,569.4223022460938
2021-01-21,594.0,576.3499755859375,576.3499755859375,584.5499877929688,11759051.0,577.5237426757812
2021-01-22,592.5,564.0,585.4000244140625,566.9500122070312,10118222.0,560.1353149414062
2021-01-25,593.0,567.0,571.7000122070312,588.1500244140625,13563025.0,581.0805053710938
2021-01-27,601.1500244140625,569.0,588.1500244140625,574.25,15463821.0,567.3475341796875
2021-01-28,570.7000122070312,557.2000122070312,569.0,565.4500122070312,8146430.0,558.6533203125
2021-01-29,576.0,557.0,569.8499755859375,560.6500244140625,9298672.0,553.9110717773438
2021-02-01,548.9000244140625,510.0,548.9000244140625,534.0999755859375,20250736.0,527.6801147460938
2021-02-02,568.5,541.0,541.0,566.2999877929688,13416792.0,559.4931030273438
2021-02-03,579.9500122070312,555.0,562.0999755859375,558.25,7268499.0,551.5398559570312
2021-02-04,568.5499877929688,544.2999877929688,558.7000122070312,548.0499877929688,6751111.0,541.4624633789062
2021-02-05,553.8499755859375,535.0,553.8499755859375,536.5,6377789.0,530.0513305664062
2021-02-08,546.0,528.1500244140625,538.0,538.2999877929688,8511429.0,531.8296508789062
2021-02-09,556.0,535.5499877929688,539.5,538.5999755859375,9171011.0,532.1260375976562
2021-02-10,546.4500122070312,532.4500122070312,543.0,534.4000244140625,4446858.0,527.9765625
