Date,High,Low,Open,Close,Volume,Adj Close
2021-01-01,1573.0,1555.949951171875,1562.0999755859375,1558.5999755859375,1003018.0,1554.8699951171875
2021-01-04,1567.0,1538.0,1566.0,1550.9000244140625,1383979.0,1547.1884765625
2021-01-05,1576.8499755859375,1541.5,1545.0,1570.949951171875,1351709.0,1567.1904296875
2021-01-06,1621.3499755859375,1561.8499755859375,1578.0,1572.5999755859375,3312171.0,1568.83642578125
2021-01-07,1570.0,1535.0,1570.0,1542.3499755859375,2820445.0,1538.6588134765625
2021-01-08,1555.300048828125,1521.5,1547.9000244140625,1548.5999755859375,3478504.0,1544.8939208984375
2021-01-11,1572.0,1545.699951171875,1560.0,1563.9000244140625,1425529.0,1560.1573486328125
2021-01-12,1560.800048828125,1524.0,1560.0,1527.0999755859375,2550741.0,1523.4453125
2021-01-13,1536.0,1495.0,1530.0,1505.800048828125,3527208.0,1502.1964111328125
2021-01-14,1517.8499755859375,1480.050048828125,1508.0,1489.949951171875,2814477.0,1486.38427734375
2021-01-15,1509.0,1471.300048828125,1489.949951171875,1477.25,1725346.0,1473.7147216796875
2021-01-18,1509.0,1460.0,1467.0,1503.550048828125,2302268.0,1499.9517822265625
2021-01-19,1524.0,1501.0,1518.0,1519.9000244140625,2279346.0,1516.2625732421875
2021-01-20,1541.0,1519.9000244140625,1519.9000244140625,1531.300048828125,1838240.0,1527.6353759765625
2021-01-21,1549.8499755859375,1512.050048828125,1533.0999755859375,1517.300048828125,1558030.0,1513.6688232421875
2021-01-22,1534.699951171875,1487.0,1522.0,1491.199951171875,1364197.0,1487.6312255859375
2021-01-25,1512.800048828125,1478.75,1505.050048828125,1499.8499755859375,1604484.0,1496.260498046875
2021-01-27,1505.0,1432.0,1505.0,1440.699951171875,2021747.0,1437.2520751953125
2021-01-28,1454.449951171875,1415.6500244140625,1420.0,1450.0999755859375,1850239.0,1446.629638671875
2021-01-29,1469.25,1415.25,1456.0,1420.300048828125,2435997.0,1416.9010009765625
2021-02-01,1508.550048828125,1423.6500244140625,1437.800048828125,1501.550048828125,2215933.0,1497.95654296875
2021-02-02,1536.0,1482.0,1515.0,1485.449951171875,1974202.0,1481.89501953125
2021-02-03,1529.0,1492.0,1492.0,1525.1500244140625,1853072.0,1521.5
2021-02-04,1540.0,1488.0999755859375,1530.0,1513.5999755859375,2728965.0,1509.9776611328125
2021-02-05,1538.949951171875,1504.5,1518.550048828125,1509.449951171875,1344007.0,1505.8375244140625
2021-02-08,1564.8499755859375,1510.050048828125,1514.0,1541.699951171875,2683198.0,1538.0103759765625
2021-02-09,1584.6500244140625,1543.050048828125,1548.0,1559.9000244140625,2364475.0,1556.1668701171875
2021-02-10,1588.0,1526.0,1575.4000244140625,1563.1500244140625,2125469.0,1559.4090576171875
2021-02-11,1575.9000244140625,1511.25,1552.0,1524.699951171875,5970196.0,1521.051025390625
2021-02-12,1536.699951171875,1491.0,1536.699951171875,1494.199951171875,3284441.0,1490.6240234375
2021-02-15,1518.5,1476.75,1506.0,1484.75,3156535.0,1481.19677734375
2021-02-16,1505.0,1461.0,1492.1500244140625,1471.8499755859375,3090249.0,1468.3275146484375
2021-02-17,1483.0,1449.5,1469.4000244140625,1460.4000244140625,2096959.0,1456.905029296875
2021-02-18,1471.9000244140625,1429.0,1465.0999755859375,1433.0,2686046.0,1429.570556640625
2021-02-19,1444.9000244140625,1412.800048828125,1434.0,1425.550048828125,2543997.0,1422.138427734375
2021-02-22,1433.0999755859375,1396.0,1425.0,1405.25,1931189.0,1401.886962890625
2021-02-23,1436.949951171875,1400.1500244140625,1415.0,1424.050048828125,1871135.0,1420.64208984375
2021-02-24,1474.0,1424.050048828125,1424.050048828125,1451.8499755859375,1143204.0,1448.37548828125
2021-02-25,1462.949951171875,1430.5,1460.0,1434.449951171875,1967386.0,1431.01708984375
2021-02-26,1431.949951171875,1403.0999755859375,1420.0,1406.9000244140625,2715597.0,1403.5330810546875
2021-03-01,1466.0,1416.5999755859375,1421.5,1452.1500244140625,1962042.0,1448.6748046875
2021-03-02,1474.0,1450.0,1469.0,1471.1500244140625,1293306.0,1467.6292724609375
2021-03-03,1481.6500244140625,1466.1500244140625,1472.0,1474.5999755859375,1227772.0,1471.0709228515625
2021-03-04,1487.6500244140625,1450.550048828125,1452.0,1470.5,1822476.0,1466.9808349609375
2021-03-05,1493.0,1462.199951171875,1465.0,1474.199951171875,1954113.0,1470.671875
2021-03-08,1481.25,1451.0,1475.0,1456.75,1060584.0,1453.263671875
2021-03-09,1478.9000244140625,1445.0,1470.0,1456.9000244140625,941590.0,1453.4134521484375
2021-03-10,1481.0,1463.0,1470.0,1471.25,1257628.0,1467.72900390625
2021-03-12,1507.800048828125,1478.5,1480.0,1482.5,2631081.0,1478.9521484375
2021-03-15,1496.9000244140625,1471.0,1496.9000244140625,1492.199951171875,1482287.0,1488.6287841796875
2021-03-16,1531.0,1496.9000244140625,1505.0,1500.949951171875,3191850.0,1497.35791015625
2021-03-17,1499.550048828125,1470.050048828125,1494.25,1472.550048828125,1195023.0,1469.0260009765625
2021-03-18,1492.9000244140625,1463.0,1485.5999755859375,1468.199951171875,1242978.0,1464.686279296875
2021-03-19,1470.8499755859375,1432.050048828125,1450.0,1465.449951171875,2360672.0,1461.94287109375
2021-03-22,1468.6500244140625,1448.0,1465.0,1460.300048828125,1331121.0,1456.8052978515625
2021-03-23,1514.800048828125,1454.0,1460.300048828125,1495.3499755859375,2534795.0,1491.7713623046875
2021-03-24,1508.800048828125,1476.449951171875,1486.0,1488.1500244140625,1871092.0,1484.588623046875
2021-03-25,1498.5,1447.75,1484.0999755859375,1450.8499755859375,1609996.0,1447.3778076171875
2021-03-26,1512.4000244140625,1457.0,1459.9000244140625,1505.8499755859375,1922278.0,1502.2462158203125
2021-03-30,1563.0,1510.0,1510.0,1552.199951171875,3466042.0,1548.4852294921875
2021-03-31,1567.4000244140625,1536.75,1549.9000244140625,1558.050048828125,1431746.0,1554.3212890625
2021-04-01,1593.300048828125,1551.550048828125,1560.0,1559.3499755859375,1343989.0,1555.6181640625
2021-04-05,1559.0,1500.0,1541.0999755859375,1535.0,1376233.0,1531.326416015625
2021-04-06,1548.0,1509.0,1529.5,1525.5,1400544.0,1521.8492431640625
2021-04-07,1561.449951171875,1508.0,1522.0999755859375,1514.0999755859375,2592185.0,1510.4764404296875
2021-04-08,1579.0,1525.5,1529.25,1571.300048828125,2085919.0,1567.5396728515625
2021-04-09,1618.0,1561.300048828125,1569.9000244140625,1592.0,3569146.0,1588.1900634765625
2021-04-12,1572.6500244140625,1502.25,1571.0,1510.449951171875,1889829.0,1506.835205078125
2021-04-13,1553.300048828125,1516.6500244140625,1528.5999755859375,1530.5999755859375,1880575.0,1526.93701171875
2021-04-15,1554.5,1515.550048828125,1545.0,1538.550048828125,1313429.0,1534.8680419921875
2021-04-16,1559.800048828125,1529.800048828125,1529.800048828125,1549.050048828125,1501276.0,1545.3428955078125
2021-04-19,1532.449951171875,1500.0999755859375,1525.0,1518.699951171875,1439975.0,1515.0654296875
2021-04-20,1560.0,1510.0,1524.199951171875,1522.9000244140625,1789104.0,1519.2554931640625
2021-04-22,1530.0,1473.1500244140625,1530.0,1480.8499755859375,2200432.0,1477.3060302734375
