Date,High,Low,Open,Close,Volume,Adj Close
2021-01-01,938.0,920.25,924.5,933.4000244140625,1151605.0,930.9149169921875
2021-01-04,967.0,937.1500244140625,937.1500244140625,964.4500122070312,2667535.0,961.8822631835938
2021-01-05,971.9500122070312,946.9500122070312,955.0,961.2999877929688,1511818.0,958.7406005859375
2021-01-06,989.5,955.0499877929688,960.0,984.5999755859375,2162883.0,981.9785766601562
2021-01-07,1004.6500244140625,977.2000122070312,990.0,993.8499755859375,1888940.0,991.2039184570312
2021-01-08,1023.8499755859375,992.0999755859375,999.6500244140625,1004.2999877929688,2381402.0,1001.6260986328125
2021-01-11,1012.2999877929688,994.4500122070312,999.3499755859375,1004.2999877929688,1249633.0,1001.6260986328125
2021-01-12,1020.5999755859375,997.7000122070312,1005.7999877929688,1010.2999877929688,1551157.0,1007.6101684570312
2021-01-13,1041.0,1007.4500122070312,1009.0,1033.3499755859375,2205417.0,1030.5987548828125
2021-01-14,1040.949951171875,1013.2999877929688,1035.0,1020.25,1522045.0,1017.53369140625
2021-01-15,1039.300048828125,1001.5999755859375,1015.0999755859375,1033.050048828125,2026203.0,1030.2996826171875
2021-01-18,1029.550048828125,990.8499755859375,1023.0,999.2000122070312,1847393.0,996.5397338867188
2021-01-19,1052.5,1002.0,1002.0,1031.9000244140625,4059040.0,1029.1527099609375
2021-01-20,1038.5,1014.7999877929688,1028.0,1034.699951171875,1528763.0,1031.9451904296875
2021-01-21,1046.949951171875,1012.5,1036.0,1017.0999755859375,1268212.0,1014.3920288085938
2021-01-22,1030.75,1000.0,1022.2999877929688,1004.0,1029795.0,1001.326904296875
2021-01-25,1114.6500244140625,1017.0,1025.0,1069.75,15344078.0,1066.90185546875
2021-01-27,1114.3499755859375,1051.050048828125,1063.949951171875,1061.550048828125,6620990.0,1058.7237548828125
2021-01-28,1076.0,1038.550048828125,1040.5,1067.4000244140625,2834260.0,1064.55810546875
2021-01-29,1094.0,1048.449951171875,1062.5999755859375,1055.6500244140625,3822191.0,1052.8394775390625
2021-02-01,1130.800048828125,1047.3499755859375,1060.0,1125.6500244140625,2099126.0,1122.653076171875
2021-02-02,1209.9000244140625,1136.449951171875,1144.0,1190.0,4122906.0,1186.8316650390625
2021-02-03,1205.5,1172.25,1178.0999755859375,1190.8499755859375,2427085.0,1187.679443359375
2021-02-04,1217.449951171875,1171.050048828125,1180.0,1188.5,2659290.0,1185.335693359375
2021-02-05,1208.800048828125,1173.0,1188.5,1186.0999755859375,1636133.0,1182.942138671875
2021-02-08,1220.0,1185.0,1186.0,1210.800048828125,1955804.0,1207.576416015625
2021-02-09,1226.5,1204.0,1210.0,1217.949951171875,1727089.0,1214.707275390625
2021-02-10,1249.0,1216.0,1216.0,1231.4000244140625,3264009.0,1228.1214599609375
2021-02-11,1244.800048828125,1221.5999755859375,1223.0,1235.449951171875,1216492.0,1232.16064453125
2021-02-12,1254.800048828125,1221.050048828125,1244.0,1242.0999755859375,3421387.0,1238.79296875
2021-02-15,1258.5999755859375,1216.75,1257.050048828125,1227.949951171875,1914247.0,1224.6806640625
2021-02-16,1257.0,1225.5999755859375,1234.4000244140625,1243.75,1561647.0,1240.4385986328125
2021-02-17,1249.0,1228.0,1228.0999755859375,1238.449951171875,1048606.0,1235.1527099609375
2021-02-18,1247.6500244140625,1213.0,1238.449951171875,1229.6500244140625,1536486.0,1226.376220703125
2021-02-19,1239.699951171875,1210.0,1231.75,1218.0,1314508.0,1214.7572021484375
2021-02-22,1235.0,1215.0,1221.5,1230.5,1128617.0,1227.223876953125
2021-02-23,1249.9000244140625,1221.5999755859375,1239.0,1231.5,1434663.0,1228.22119140625
2021-02-24,1257.0,1231.25,1239.0,1250.199951171875,441927.0,1246.871337890625
2021-02-25,1289.0,1254.0,1258.0,1270.449951171875,1942025.0,1267.0675048828125
2021-02-26,1270.0,1190.8499755859375,1255.0,1200.800048828125,2798547.0,1197.60302734375
2021-03-01,1270.0,1202.199951171875,1206.949951171875,1265.949951171875,1601364.0,1262.5794677734375
2021-03-02,1298.5,1261.0,1275.0,1294.75,1954073.0,1291.3028564453125
2021-03-03,1343.0,1290.0,1299.0,1318.0999755859375,2243838.0,1314.5906982421875
2021-03-04,1360.0,1300.5,1306.0,1350.4000244140625,1950846.0,1346.8046875
2021-03-05,1371.699951171875,1324.0,1348.800048828125,1339.3499755859375,2714173.0,1335.7840576171875
2021-03-08,1367.699951171875,1331.550048828125,1339.949951171875,1344.25,1400679.0,1340.6710205078125
2021-03-09,1408.0,1361.050048828125,1382.0,1366.3499755859375,5078891.0,1362.712158203125
2021-03-10,1389.3499755859375,1360.0,1378.0,1385.050048828125,1085941.0,1381.3624267578125
2021-03-12,1404.949951171875,1375.0,1395.0,1379.5,1206112.0,1375.8271484375
2021-03-15,1391.9000244140625,1347.0,1389.0,1384.0999755859375,970919.0,1380.4149169921875
2021-03-16,1397.75,1375.9000244140625,1380.0999755859375,1384.5,1176583.0,1380.8138427734375
2021-03-17,1394.9000244140625,1361.300048828125,1382.5999755859375,1367.0999755859375,1005552.0,1363.460205078125
2021-03-18,1399.9000244140625,1372.0,1392.0,1387.800048828125,1790541.0,1384.1051025390625
2021-03-19,1415.0,1363.0,1380.5999755859375,1411.25,2431340.0,1407.49267578125
2021-03-22,1428.0,1401.25,1419.0,1413.9000244140625,1587634.0,1410.1356201171875
2021-03-23,1422.5,1393.8499755859375,1413.9000244140625,1411.25,1004001.0,1407.49267578125
2021-03-24,1409.0,1379.6500244140625,1409.0,1387.6500244140625,1490308.0,1383.95556640625
2021-03-25,1400.449951171875,1353.5999755859375,1383.5,1372.75,2165870.0,1369.09521484375
2021-03-26,1411.449951171875,1379.0,1381.0,1405.5999755859375,1764994.0,1401.857666015625
2021-03-30,1441.6500244140625,1395.75,1416.5999755859375,1422.5999755859375,2574303.0,1418.8123779296875
2021-03-31,1456.0,1410.0,1417.0,1450.550048828125,1242119.0,1446.6881103515625
2021-04-01,1467.0,1436.949951171875,1460.0,1454.5,1270201.0,1450.6275634765625
2021-04-05,1472.699951171875,1425.0999755859375,1455.0,1446.5,1396534.0,1442.6488037109375
2021-04-06,1449.25,1426.0,1447.0,1432.550048828125,736903.0,1428.7359619140625
2021-04-07,1444.5,1427.800048828125,1427.800048828125,1437.4000244140625,606884.0,1433.5731201171875
2021-04-08,1463.300048828125,1433.550048828125,1446.800048828125,1447.800048828125,1566826.0,1443.9454345703125
2021-04-09,1469.3499755859375,1432.8499755859375,1455.0,1440.0,1125347.0,1436.1661376953125
2021-04-12,1424.949951171875,1367.550048828125,1417.949951171875,1376.5999755859375,1323690.0,1372.9349365234375
2021-04-13,1406.699951171875,1370.5999755859375,1372.800048828125,1392.199951171875,1423254.0,1388.4932861328125
2021-04-15,1399.949951171875,1325.0,1393.0,1349.25,2008929.0,1345.65771484375
2021-04-16,1380.0,1341.0,1343.0,1353.199951171875,1437982.0,1349.59716796875
2021-04-19,1339.0,1305.25,1330.300048828125,1324.699951171875,1236979.0,1321.173095703125
2021-04-20,1373.3499755859375,1281.5999755859375,1351.0999755859375,1291.9000244140625,3688197.0,1288.46044921875
2021-04-22,1313.6500244140625,1270.300048828125,1271.9000244140625,1300.199951171875,1868808.0,1296.73828125
2021-04-23,1323.1500244140625,1262.0,1299.0,1278.0999755859375,2839747.0,1274.6971435546875
2021-04-26,1321.0,1285.0,1285.0,1312.3499755859375,1233546.0,1308.85595703125
2021-04-27,1339.199951171875,1308.0,1320.0,1331.199951171875,1236334.0,1327.65576171875
2021-04-28,1349.0,1321.1500244140625,1337.449951171875,1341.1500244140625,1283746.0,1337.579345703125
2021-04-29,1369.5,1332.300048828125,1354.4000244140625,1350.699951171875,1793007.0,1347.103759765625
2021-04-30,1407.4000244140625,1333.0,1342.0,1401.75,3261678.0,1398.0179443359375
2021-05-03,1425.050048828125,1374.25,1396.5999755859375,1414.550048828125,1786884.0,1410.783935546875
2021-05-04,1448.9000244140625,1404.0,1415.0,1415.949951171875,2071008.0,1412.1800537109375
2021-05-05,1454.949951171875,1405.0,1420.0999755859375,1420.9000244140625,2157276.0,1417.116943359375
2021-05-06,1450.0,1418.0999755859375,1420.0,1447.9000244140625,1636815.0,1444.045166015625
2021-05-07,1461.9000244140625,1433.300048828125,1450.0,1449.5999755859375,1267488.0,1445.740478515625
2021-05-10,1475.0,1430.25,1460.0,1444.550048828125,2072611.0,1440.7041015625
2021-05-11,1468.949951171875,1425.0,1425.0,1450.1500244140625,1521151.0,1446.2890625
