Date,High,Low,Open,Close,Volume,Adj Close
2021-01-01,18520.0,18306.05078125,18389.69921875,18450.69921875,50286.0,18088.43359375
2021-01-04,18630.0,18329.75,18495.0,18377.94921875,62035.0,18017.111328125
2021-01-05,18620.0,18278.05078125,18343.5,18558.25,83673.0,18193.873046875
2021-01-06,18600.0,18430.0,18510.05078125,18515.25,57706.0,18151.716796875
2021-01-07,18615.0,18050.099609375,18599.0,18127.30078125,120605.0,17771.384765625
2021-01-08,18350.0,18000.0,18227.30078125,18306.25,151635.0,17946.8203125
2021-01-11,18545.849609375,18188.099609375,18350.0,18391.44921875,114555.0,18030.34765625
2021-01-12,18439.94921875,17950.0,18410.0,17999.099609375,141566.0,17645.701171875
2021-01-13,18275.0,17965.0,18039.94921875,18019.30078125,109387.0,17665.505859375
2021-01-14,18229.400390625,18049.0,18049.0,18132.599609375,58488.0,17776.580078125
2021-01-15,18249.0,17800.0,18110.05078125,17834.0,96401.0,17483.841796875
2021-01-18,18074.0,17556.75,17849.94921875,17630.69921875,120674.0,17284.53515625
2021-01-19,17820.5,17670.0,17730.0,17754.69921875,62849.0,17406.099609375
2021-01-20,17940.0,17623.05078125,17767.0,17681.30078125,73831.0,17334.142578125
2021-01-21,17900.0,17655.349609375,17770.0,17716.30078125,70977.0,17368.455078125
2021-01-22,17882.30078125,17550.0,17784.0,17589.599609375,98250.0,17244.2421875
2021-01-25,17700.0,17229.849609375,17652.0,17415.25,116436.0,17073.314453125
2021-01-27,17597.69921875,17340.25,17472.94921875,17538.099609375,66402.0,17193.751953125
2021-01-28,17520.0,17203.0,17470.0,17387.650390625,89055.0,17046.255859375
2021-01-29,17467.849609375,16961.30078125,17385.05078125,17060.0,112888.0,16725.041015625
2021-02-01,17275.69921875,17000.0,17200.0,17087.69921875,84406.0,16752.193359375
2021-02-02,17350.0,17054.5,17150.05078125,17190.30078125,130298.0,16852.78125
2021-02-03,17289.0,17051.0,17200.05078125,17166.400390625,112325.0,16829.3515625
2021-02-04,17226.94921875,17052.44921875,17199.900390625,17074.0,92100.0,16738.763671875
2021-02-05,17167.19921875,17003.0,17131.05078125,17115.75,98097.0,16779.6953125
2021-02-08,17284.900390625,17101.150390625,17180.0,17218.19921875,121607.0,16880.134765625
2021-02-09,17510.0,17150.0,17211.0,17318.94921875,121012.0,16978.904296875
2021-02-10,17436.80078125,17086.5,17340.19921875,17177.349609375,116576.0,16840.0859375
2021-02-11,17447.44921875,17150.0,17189.900390625,17412.25,65366.0,17070.37109375
2021-02-12,17519.0,17240.0,17410.099609375,17294.30078125,54528.0,16954.740234375
2021-02-15,17506.75,17258.05078125,17349.0,17479.849609375,110119.0,17136.646484375
2021-02-16,17646.0,17139.099609375,17555.0,17217.25,229774.0,16879.203125
2021-02-17,16900.0,16350.0,16900.0,16741.19921875,599343.0,16412.498046875
2021-02-18,16900.0,16300.0,16756.0,16364.7001953125,251066.0,16043.392578125
2021-02-19,16464.69921875,16212.9501953125,16430.0,16376.400390625,130275.0,16054.86328125
2021-02-22,16530.0,16024.599609375,16411.05078125,16096.2998046875,214915.0,15780.2607421875
2021-02-23,16255.0,16002.099609375,16131.0,16169.9501953125,142998.0,15852.4658203125
2021-02-24,16378.0,16100.0,16283.0,16346.150390625,84342.0,16025.2060546875
2021-02-25,16373.2998046875,16100.0,16306.0,16113.900390625,185713.0,15797.5166015625
2021-02-26,16284.400390625,16003.900390625,16050.5,16101.599609375,226873.0,15785.4580078125
2021-03-01,16367.599609375,16100.0,16236.0,16292.4501953125,90718.0,15972.5615234375
2021-03-02,16620.0,16289.75,16302.0,16576.150390625,123097.0,16250.69140625
2021-03-03,16720.0,16546.650390625,16705.0,16699.25,92873.0,16371.3720703125
2021-03-04,16707.94921875,16445.0,16656.55078125,16661.80078125,129981.0,16334.6591796875
2021-03-05,16840.0,16456.0,16516.0,16782.900390625,102741.0,16453.37890625
2021-03-08,16900.0,16607.0,16725.05078125,16852.44921875,91842.0,16521.56640625
2021-03-09,16949.94921875,16660.0,16910.19921875,16910.80078125,92717.0,16578.76953125
2021-03-10,17000.0,16785.0,16949.69921875,16931.44921875,63788.0,16599.013671875
2021-03-12,17009.849609375,16650.0,16977.0,16722.44921875,84914.0,16394.1171875
2021-03-15,16879.849609375,16630.0,16879.849609375,16833.05078125,68983.0,16502.548828125
2021-03-16,17020.0,16695.0,16835.0,16741.94921875,84470.0,16413.234375
2021-03-17,16790.0,16340.0498046875,16790.0,16455.75,157173.0,16132.6533203125
2021-03-18,16624.94921875,16180.0,16467.900390625,16201.25,96365.0,15883.150390625
2021-03-19,16595.0,16070.0,16200.0,16450.849609375,199416.0,16127.849609375
2021-03-22,16675.0,16351.0,16451.0,16588.05078125,108786.0,16262.3564453125
2021-03-23,16750.0,16506.400390625,16575.0,16681.349609375,100358.0,16353.82421875
2021-03-24,16769.80078125,16419.25,16600.0,16448.099609375,75555.0,16125.1533203125
2021-03-25,16584.5,16116.0,16425.0,16170.099609375,108704.0,15852.6123046875
2021-03-26,16618.44921875,16254.0,16299.0,16571.75,126578.0,16246.376953125
2021-03-30,17253.55078125,16610.0,16610.0,17165.0,148902.0,16827.978515625
2021-03-31,17299.0,16951.55078125,17299.0,17165.19921875,110331.0,16828.173828125
2021-04-01,17188.55078125,16967.599609375,17165.19921875,17083.150390625,83176.0,16747.736328125
2021-04-05,17150.0,16723.900390625,17150.0,16880.55078125,81557.0,16549.11328125
2021-04-06,17120.0,16800.0,16910.0,17081.69921875,64193.0,16746.310546875
2021-04-07,17865.94921875,17025.0,17100.0,17409.849609375,178465.0,17068.01953125
2021-04-08,17759.0,17326.849609375,17425.05078125,17689.900390625,118006.0,17342.572265625
2021-04-09,17849.0,17500.0,17611.099609375,17592.400390625,73944.0,17246.986328125
2021-04-12,17620.0,17341.099609375,17375.150390625,17501.69921875,57532.0,17158.068359375
2021-04-13,17599.94921875,17040.099609375,17587.0,17168.849609375,110527.0,16831.751953125
2021-04-15,17400.0,16775.0,17325.0,16875.650390625,118314.0,16544.310546875
2021-04-16,17335.0,16862.80078125,16969.0,17252.099609375,94190.0,16913.369140625
2021-04-19,17240.0,16950.0,17201.05078125,17089.94921875,50938.0,16754.40234375
2021-04-20,17420.0,16890.05078125,17420.0,17095.650390625,103687.0,16759.9921875
2021-04-22,17190.0,16551.25,17190.0,16790.44921875,204431.0,16460.78125
2021-04-23,16799.30078125,16605.0,16785.0,16625.69921875,68600.0,16299.265625
2021-04-26,16895.0,16663.650390625,16799.05078125,16870.599609375,152362.0,16539.359375
2021-04-27,16930.0,16750.0,16899.0,16779.0,44651.0,16449.556640625
2021-04-28,16831.099609375,16611.0,16775.0,16633.80078125,86876.0,16307.2109375
2021-04-29,16714.599609375,16480.0,16679.0,16502.55078125,80207.0,16266.548828125
2021-04-30,16569.19921875,16255.0,16500.0,16309.25,97783.0,16076.0126953125
2021-05-03,16574.94921875,16272.650390625,16360.0,16506.75,64048.0,16270.6884765625
2021-05-04,16620.0,16380.0,16510.25,16546.599609375,105796.0,16309.96875
2021-05-05,16610.0,16457.44921875,16561.05078125,16549.25,35322.0,16312.5810546875
2021-05-06,16769.80078125,16525.05078125,16525.05078125,16717.599609375,70319.0,16478.5234375
2021-05-07,16798.099609375,16665.0,16788.55078125,16761.349609375,37666.0,16521.6484375
2021-05-10,16850.0,16670.0,16830.0,16787.30078125,47658.0,16547.2265625
2021-05-11,16949.0,16710.349609375,16749.0,16870.099609375,60063.0,16628.841796875
2021-05-12,16857.400390625,16620.0,16770.25,16717.900390625,60576.0,16478.818359375
2021-05-14,17260.0,16605.0,16717.0,17224.150390625,96582.0,16977.828125
2021-05-17,17300.0,17000.599609375,17220.0,17037.94921875,60703.0,16794.291015625
2021-05-18,17248.94921875,17042.0,17120.19921875,17180.599609375,55439.0,16934.90234375
2021-05-19,17465.0,17187.0,17187.0,17449.349609375,88437.0,17199.80859375
2021-05-20,17499.650390625,17222.0,17460.0,17285.349609375,49253.0,17038.15234375
2021-05-21,17550.0,17280.25,17385.349609375,17497.099609375,67260.0,17246.875
2021-05-24,17588.05078125,17300.75,17400.05078125,17360.30078125,57206.0,17112.03125
2021-05-25,17758.80078125,17422.05078125,17497.0,17516.099609375,71952.0,17265.6015625
2021-05-26,17617.349609375,17368.0,17516.099609375,17541.30078125,45803.0,17290.4453125
2021-05-27,17900.0,17435.30078125,17550.0,17746.69921875,119663.0,17492.90234375
2021-05-28,17814.349609375,17500.0,17770.0,17509.400390625,53162.0,17259.0
2021-05-31,17745.25,17415.25,17509.0,17695.55078125,57023.0,17442.48828125
2021-06-01,17810.0,17479.150390625,17599.0,17758.5,57751.0,17504.537109375
2021-06-02,17813.19921875,17510.099609375,17516.19921875,17653.5,74262.0,17401.0390625
2021-06-03,17854.94921875,17560.0,17650.0,17799.400390625,50399.0,17544.8515625
2021-06-04,17706.400390625,17380.0,17691.05078125,17426.80078125,201822.0,17177.58203125
2021-06-07,17590.0,17353.5,17474.55078125,17532.55078125,49436.0,17281.818359375
2021-06-08,17612.94921875,17403.400390625,17530.05078125,17482.599609375,47447.0,17232.58203125
2021-06-09,17625.599609375,17440.0,17460.0,17557.150390625,41878.0,17306.06640625
2021-06-10,17675.0,17490.0,17525.0,17556.099609375,42053.0,17305.03125
2021-06-11,17609.0,17365.0,17609.0,17536.400390625,48997.0,17285.615234375
2021-06-14,17630.0,17417.599609375,17461.400390625,17577.5,36523.0,17326.125
2021-06-15,17710.0,17511.0,17646.0,17684.80078125,47196.0,17431.892578125
2021-06-16,18068.5,17613.05078125,17650.19921875,17965.19921875,116962.0,17708.279296875
2021-06-17,18189.30078125,17900.0,17915.0,18059.05078125,75787.0,17800.791015625
2021-06-18,18098.94921875,17600.0,18059.0,17670.650390625,147670.0,17417.943359375
2021-06-21,17710.05078125,17513.0,17631.400390625,17649.150390625,40180.0,17396.751953125
2021-06-22,17747.94921875,17410.0,17670.0,17436.55078125,70532.0,17187.19140625
2021-06-23,17560.0,17370.0,17499.94921875,17414.80078125,37084.0,17165.75390625
2021-06-24,17670.0,17322.400390625,17415.05078125,17619.75,65045.0,17367.76953125
2021-06-25,17650.0,17435.0,17570.25,17506.69921875,39000.0,17256.337890625
2021-06-28,17620.0,17453.5,17507.05078125,17506.150390625,40450.0,17255.794921875
2021-06-29,17750.0,17489.650390625,17590.0,17599.25,71096.0,17347.564453125
2021-06-30,17745.0,17575.0,17640.0,17633.0,51567.0,17380.83203125
2021-07-01,17725.0,17569.5,17630.0,17646.19921875,26700.0,17393.841796875
2021-07-02,17680.0,17486.0,17679.0,17602.0,30723.0,17350.275390625
2021-07-05,17712.0,17523.30078125,17605.099609375,17641.349609375,34322.0,17389.0625
2021-07-06,17637.849609375,17417.0,17635.55078125,17470.099609375,62551.0,17220.26171875
2021-07-07,17800.0,17360.25,17400.0,17716.94921875,54519.0,17463.58203125
2021-07-08,17699.849609375,17538.099609375,17616.0,17618.900390625,29868.0,17366.93359375
2021-07-09,17680.0,17550.0,17555.05078125,17636.0,26941.0,17383.791015625
2021-07-12,17755.349609375,17571.599609375,17755.30078125,17641.400390625,33301.0,17389.111328125
2021-07-13,17733.0,17601.099609375,17730.0,17691.900390625,25004.0,17438.890625
2021-07-14,17691.900390625,17520.0,17691.900390625,17539.69921875,50861.0,17288.8671875
2021-07-15,17657.80078125,17450.0,17525.0,17621.849609375,27839.0,17369.841796875
2021-07-16,17715.0,17537.94921875,17655.0,17654.19921875,36685.0,17401.7265625
2021-07-19,17845.0,17550.0,17550.0,17752.44921875,51402.0,17498.572265625
2021-07-20,17907.0,17701.0,17749.94921875,17856.099609375,44594.0,17600.7421875
2021-07-22,18046.44921875,17700.0,17856.099609375,17994.80078125,113317.0,17737.458984375
2021-07-23,18224.0,17882.25,17930.349609375,18143.94921875,75231.0,17884.474609375
2021-07-26,18187.75,18010.80078125,18071.849609375,18101.349609375,53495.0,17842.484375
2021-07-27,18449.0,17972.5,18012.0,18226.099609375,139157.0,17965.44921875
2021-07-28,18334.0,17901.0,18334.0,18022.55078125,87637.0,17764.8125
2021-07-29,18200.0,17780.0,17950.0,17914.75,135536.0,17658.55078125
2021-07-30,17955.94921875,17655.05078125,17914.75,17702.650390625,83370.0,17449.486328125
2021-08-02,17900.80078125,17675.0,17795.80078125,17714.650390625,31974.0,17461.314453125
2021-08-03,18380.0,17654.0,17670.19921875,18284.099609375,63128.0,18022.619140625
2021-08-04,18349.94921875,18017.099609375,18294.099609375,18057.349609375,40822.0,17799.11328125
2021-08-05,18284.099609375,18002.0,18150.0,18208.75,37964.0,17948.345703125
2021-08-06,18208.0,17980.0,18200.0,18020.650390625,38374.0,17762.9375
2021-08-09,18235.0,18020.650390625,18070.0,18202.30078125,30636.0,17941.990234375
2021-08-10,18370.69921875,18085.099609375,18210.0,18273.30078125,61467.0,18011.974609375
2021-08-11,18315.0,18025.349609375,18315.0,18167.80078125,34985.0,17907.982421875
2021-08-12,18247.94921875,18080.0,18180.80078125,18133.849609375,24494.0,17874.517578125
2021-08-13,18290.05078125,18131.69921875,18199.69921875,18269.55078125,41123.0,18008.279296875
2021-08-16,18499.0,18177.150390625,18269.55078125,18295.25,44971.0,18033.611328125
2021-08-17,18797.44921875,18301.400390625,18350.0,18732.55078125,75201.0,18464.65625
2021-08-18,18969.0,18750.05078125,18751.0,18911.0,39988.0,18640.5546875
2021-08-20,19641.099609375,18555.25,18555.25,19571.25,143107.0,19291.36328125
2021-08-23,20095.0,19557.650390625,19700.0,20021.05078125,148742.0,19734.73046875
2021-08-24,20199.0,19665.0,20100.0,19779.849609375,83084.0,19496.98046875
2021-08-25,20325.0,19786.0,19786.0,19909.849609375,100159.0,19625.12109375
2021-08-26,20119.69921875,19805.55078125,19974.94921875,20052.69921875,63204.0,19765.927734375
2021-08-27,20100.0,19896.0,20100.0,19957.349609375,35104.0,19671.94140625
2021-08-30,20122.5,19684.25,20050.0,19742.25,133958.0,19459.916015625
2021-08-31,19839.94921875,19350.0,19745.0,19467.75,227370.0,19189.341796875
2021-09-01,19890.0,19552.099609375,19746.80078125,19826.849609375,104843.0,19543.306640625
2021-09-02,20290.0,19761.0,19874.0,20240.599609375,78577.0,19951.140625
2021-09-03,20343.0,20101.05078125,20250.0,20266.650390625,46978.0,19976.818359375
2021-09-06,20348.0,20160.0,20260.150390625,20223.19921875,34069.0,19933.98828125
2021-09-07,20392.69921875,20166.150390625,20166.150390625,20368.44921875,34153.0,20077.162109375
2021-09-08,20530.0,19785.0,20300.0,19839.599609375,172373.0,19555.875
2021-09-09,20525.0,19840.400390625,19910.0,20457.19921875,110361.0,20164.642578125
2021-09-13,20500.0,20230.0,20300.0,20452.25,37503.0,20159.763671875
2021-09-14,20609.150390625,20180.0,20450.0,20230.44921875,59185.0,19941.134765625
2021-09-15,20370.0,20087.900390625,20369.849609375,20119.19921875,37606.0,19831.474609375
2021-09-16,20241.69921875,19970.0,20106.05078125,20027.849609375,51265.0,19741.431640625
2021-09-17,20299.0,20100.05078125,20155.0,20175.69921875,95129.0,19887.16796875
2021-09-20,20386.0,20101.0,20125.0,20322.599609375,91513.0,20031.966796875
2021-09-21,20330.0,20002.150390625,20200.0,20189.55078125,108411.0,19900.822265625
2021-09-22,20173.849609375,19810.099609375,20173.849609375,19925.19921875,107523.0,19640.25
2021-09-23,20121.0,19820.0,20000.0,19839.0,53724.0,19555.283203125
2021-09-24,19980.0,19800.0,19927.0,19864.25,41894.0,19580.171875
2021-09-27,19900.0,19601.099609375,19900.0,19642.19921875,45974.0,19361.298828125
2021-09-28,19718.650390625,19459.05078125,19690.0,19544.75,57686.0,19265.2421875
2021-09-29,19700.0,19421.650390625,19544.75,19506.75,46295.0,19227.78515625
2021-09-30,19589.94921875,19316.150390625,19478.30078125,19445.55078125,44373.0,19167.4609375
2021-10-01,19644.94921875,19252.05078125,19445.0,19549.94921875,39869.0,19270.3671875
2021-10-04,19650.0,19362.05078125,19549.94921875,19492.94921875,32796.0,19214.181640625
2021-10-05,19587.05078125,19344.849609375,19500.0,19395.55078125,27328.0,19118.17578125
2021-10-06,19624.25,19078.0,19444.900390625,19157.150390625,72608.0,18883.185546875
2021-10-07,19304.19921875,18955.349609375,19200.80078125,19045.650390625,47695.0,18773.27734375
2021-10-08,19179.94921875,18937.55078125,19055.0,18986.44921875,87246.0,18714.92578125
2021-10-11,19195.5,19002.650390625,19021.0,19084.650390625,38802.0,18811.720703125
2021-10-12,19450.0,18970.05078125,19068.900390625,19415.69921875,72249.0,19138.037109375
2021-10-13,19605.05078125,19226.05078125,19500.0,19320.650390625,53925.0,19044.34765625
2021-10-14,19428.75,19225.0,19394.0,19325.400390625,42190.0,19049.029296875
2021-10-18,19600.0,19220.0,19600.0,19438.44921875,56303.0,19160.4609375
2021-10-19,19732.05078125,19284.05078125,19475.0,19368.44921875,59302.0,19091.462890625
2021-10-20,20200.0,19050.44921875,19300.0,19277.650390625,217769.0,19001.962890625
2021-10-21,19680.0,19056.69921875,19460.0,19233.150390625,75962.0,18958.099609375
2021-10-22,19438.0,18850.0,19438.0,19006.69921875,45515.0,18734.88671875
2021-10-25,19000.94921875,18604.349609375,19000.0,18696.25,54146.0,18428.876953125
2021-10-26,19280.0,18638.94921875,18679.900390625,19217.599609375,106658.0,19054.87890625
2021-10-27,19420.0,18911.55078125,19197.30078125,19004.599609375,52882.0,18843.681640625
2021-10-28,19118.5,18853.5,19010.0,18991.400390625,31450.0,18830.595703125
2021-10-29,19200.0,18758.150390625,19000.0,19000.150390625,49275.0,18839.2734375
2021-11-01,19098.900390625,18735.94921875,19098.900390625,18939.599609375,42571.0,18779.232421875
2021-11-02,19034.05078125,18639.55078125,18901.0,18773.94921875,34949.0,18614.986328125
2021-11-03,18887.94921875,18561.0,18860.0,18737.150390625,44479.0,18578.498046875
2021-11-04,18949.0,18811.900390625,18900.0,18889.25,6905.0,18729.310546875
2021-11-08,19095.94921875,18680.0,18949.0,19049.25,43312.0,18887.955078125
2021-11-09,19045.0,18801.05078125,19016.94921875,18940.75,43648.0,18780.375
